date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:42:38	103496/103496	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_button.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_button.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:39	96966/96966	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_tab.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_tab.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:40	90937/90937	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_chips.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_chips.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:44	90292/90292	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_grid.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_grid.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:48	95723/95723	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_form.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_form.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:48	286156/286156	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_icons.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_icons.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:49	92172/92172	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_datepicker.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_datepicker.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:52	90456/90456	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_select.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_select.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:53	89603/89603	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_loading.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_loading.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:56	92783/92783	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_menu.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_menu.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:58	89280/89280	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_slider.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_slider.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:59	99902/99902	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_tables.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_tables.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:02	93885/93885	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_badges.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_badges.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:02	95409/95409	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/material_toggle.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/material_toggle.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:03	120804/120804	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/layouts_form.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/layouts_form.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:06	168359/168359	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/advance_form.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/advance_form.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:09	108548/108548	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/validation_form.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/validation_form.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:10	94352/94352	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/wizard.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/wizard.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:10	89780/89780	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/editable_form.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/editable_form.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:13	130458/130458	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/basic_table.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/basic_table.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:17	279950/279950	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/advanced_table.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/advanced_table.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:19	108731/108731	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/group_table.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/group_table.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:20	90022/90022	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/tableData.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/tableData.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:22	125663/125663	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/layout_boxed.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/layout_boxed.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:23	148485/148485	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/layout_full_width.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/layout_full_width.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:24	125391/125391	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/layout_collapse.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/layout_collapse.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:26	109573/109573	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/layout_right_sidebar.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/layout_right_sidebar.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:27	125525/125525	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/layout_sidebar_hover_menu.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/layout_sidebar_hover_menu.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:29	132199/132199	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/layout_mega_menu.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/layout_mega_menu.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:30	93495/93495	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/charts_morris.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/charts_morris.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:30	94428/94428	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/charts_echarts.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/charts_echarts.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:32	95619/95619	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/charts_chartjs.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/charts_chartjs.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:35	96894/96894	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/google_maps.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/google_maps.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:38	95158/95158	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/vector_maps.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/vector_maps.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:39	94091/94091	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/contact.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/contact.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:39	2193/2193	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2008:48:20%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/page-404.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/page-404.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:40	1750/1750	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2008:48:20%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/page-500.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/page-500.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:43:42	88132/88132	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/blank_page.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/blank_page.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:06	137666/137666	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/course/course4.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/course/course4.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:14	207511/207511	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/course/course2.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/course/course2.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:15	203558/203558	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/course/course3.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/course/course3.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:15	226027/226027	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/course/course1.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/course/course1.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:16	61951/61951	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std1.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/std/std1.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:23	64770/64770	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2000:10:08%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/mega-img1.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/mega-img1.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:26	50652/50652	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std2.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/std/std2.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:27	79264/79264	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2000:07:32%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/mega-img3.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/mega-img3.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:28	73794/73794	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/mega-img2.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/mega-img2.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:29	17958/17958	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std4.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/std/std4.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:30	48936/48936	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std3.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/std/std3.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:35	28807/28807	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof6.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof6.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:35	37295/37295	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof7.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof7.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:35	47032/47032	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof4.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof4.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:35	37772/37772	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof9.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof9.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:38	43466/43466	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof10.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof10.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:39	9569/9569	---M--	200	added ('OK')	application/javascript	date:Sat,%2020%20Jan%202018%2010:13:32%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-blockui/jquery.blockui.min.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-blockui/jquery.blockui.min.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:41	14379/14379	---M--	200	added ('OK')	application/javascript	date:Sat,%2020%20Jan%202018%2010:14:10%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-slimscroll/jquery.slimscroll.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-slimscroll/jquery.slimscroll.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:45	14930/14930	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap-switch/js/bootstrap-switch.min.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap-switch/js/bootstrap-switch.min.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:48	48950/48950	---M--	200	added ('OK')	application/javascript	date:Thu,%2022%20Mar%202018%2023:59:46%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap/js/bootstrap.min.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap/js/bootstrap.min.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:48	86661/86661	---M--	200	added ('OK')	application/javascript	date:Sat,%2020%20Jan%202018%2010:13:52%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery/jquery.min.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery/jquery.min.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:48	83665/83665	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/popper/popper.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/popper/popper.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:49	6472/6472	---M--	200	added ('OK')	application/javascript	date:Sat,%2020%20Jan%202018%2017:36:52%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/js/pages/sparkline/sparkline-data.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/js/pages/sparkline/sparkline-data.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:51	1154/1154	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/js/theme-color.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/js/theme-color.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:53	32320/32320	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Feb%202018%2022:58:10%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/js/app.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/js/app.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:54	24651/24651	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Feb%202018%2023:03:30%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/js/layout.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/js/layout.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:55	2344/2344	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/chart-js/utils.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/chart-js/utils.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:44:57	3267/3267	---M--	200	added ('OK')	application/javascript	date:Sat,%2020%20Jan%202018%2010:29:24%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/js/pages/chart/chartjs/home-data.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/js/pages/chart/chartjs/home-data.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:45:01	126498/126498	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/sparkline/jquery.sparkline.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/sparkline/jquery.sparkline.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:45:01	62499/62499	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/material/material.min.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/material/material.min.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:45:02	339/339	---M--	200	added ('OK')	application/javascript	date:Sat,%2020%20Jan%202018%2010:53:22%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/js/pages/summernote/summernote-data.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/js/pages/summernote/summernote-data.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:45:09	30064/30064	---M--	200	added ('OK')	text/plain	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff2	(from http://radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/simple-line-icons.min.css)
11:45:10	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from http://radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/simple-line-icons.min.css)
11:45:19	54056/54056	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from http://radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/simple-line-icons.min.css)
11:45:24	239245/239245	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from http://radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/simple-line-icons.min.css)
11:45:26	81332/81332	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from http://radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/simple-line-icons.min.css)
11:45:31	243872/243872	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/summernote.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/summernote.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:45:33	315321/315321	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/chart-js/Chart.bundle.js	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/chart-js/Chart.bundle.js	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:46:07	77160/77160	---M--	200	added ('OK')	text/plain	date:Thu,%2008%20Mar%202018%2023:31:52%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://radixtouch.in/templates/admin/smart/source/hover/fonts/font-awesome/css/font-awesome.min.css)
11:46:07	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2008%20Mar%202018%2023:31:52%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://radixtouch.in/templates/admin/smart/source/hover/fonts/font-awesome/css/font-awesome.min.css)
